DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Year,Event,RoundNumber,SessionType,Finished,AvgTeamFinishLast3,AvgTeamFinishLast5,TeamDNFRateLast5,AvgTeamPitTime,AvgTeamPitTimeLast3,AvgTeamPitTimeLast5
44,HAM,Ferrari,13.0,18.0,Retired,2025,São Paulo,21,Race,False,4.667,5.0,0.0,31.48,24.71,23.72
16,LEC,Ferrari,3.0,19.0,Retired,2025,São Paulo,21,Race,False,9.333,7.0,0.2,31.48,24.71,23.72
5,BOR,Kick Sauber,18.0,20.0,Retired,2025,São Paulo,21,Race,False,12.667,12.8,0.2,22.97,25.45,24.57
1,VER,Red Bull Racing,2.0,1.0,Finished,2025,Las Vegas,22,Race,True,10.333,8.2,0.0,21.28,26.0,24.51
63,RUS,Mercedes,4.0,2.0,Finished,2025,Las Vegas,22,Race,True,4.333,6.4,0.0,21.49,23.31,22.82
12,ANT,Mercedes,17.0,3.0,Finished,2025,Las Vegas,22,Race,True,2.667,4.2,0.0,21.49,23.31,22.82
16,LEC,Ferrari,9.0,4.0,Finished,2025,Las Vegas,22,Race,True,15.0,10.2,0.4,21.49,27.23,25.19
55,SAI,Williams,3.0,5.0,Finished,2025,Las Vegas,22,Race,True,13.667,14.6,0.4,26.02,23.77,23.36
6,HAD,Racing Bulls,8.0,6.0,Finished,2025,Las Vegas,22,Race,True,11.667,12.8,0.2,25.2,24.97,23.83
27,HUL,Kick Sauber,11.0,7.0,Finished,2025,Las Vegas,22,Race,True,16.0,15.2,0.4,27.8,23.24,23.95
44,HAM,Ferrari,19.0,8.0,Finished,2025,Las Vegas,22,Race,True,13.667,10.2,0.4,21.49,27.23,25.19
31,OCO,Haas F1 Team,13.0,9.0,Finished,2025,Las Vegas,22,Race,True,9.0,9.2,0.0,22.03,23.72,23.34
87,BEA,Haas F1 Team,14.0,10.0,Finished,2025,Las Vegas,22,Race,True,9.0,8.0,0.0,22.03,23.72,23.34
14,ALO,Aston Martin,7.0,11.0,Finished,2025,Las Vegas,22,Race,True,16.0,14.8,0.2,21.04,24.04,24.62
22,TSU,Red Bull Racing,20.0,12.0,Finished,2025,Las Vegas,22,Race,True,7.0,7.0,0.0,21.28,26.0,24.51
10,GAS,Alpine,10.0,13.0,Finished,2025,Las Vegas,22,Race,True,13.667,15.0,0.0,23.35,24.06,23.7
30,LAW,Racing Bulls,6.0,14.0,Lapped,2025,Las Vegas,22,Race,True,7.0,10.8,0.2,25.2,24.97,23.83
43,COL,Alpine,15.0,15.0,Lapped,2025,Las Vegas,22,Race,True,12.667,13.8,0.0,23.35,24.06,23.7
23,ALB,Williams,16.0,16.0,Retired,2025,Las Vegas,22,Race,False,9.667,11.6,0.2,26.02,23.77,23.36
5,BOR,Kick Sauber,18.0,17.0,Retired,2025,Las Vegas,22,Race,False,12.0,13.0,0.4,27.8,23.24,23.95
18,STR,Aston Martin,12.0,18.0,Retired,2025,Las Vegas,22,Race,False,13.667,14.6,0.2,21.04,24.04,24.62
4,NOR,McLaren,1.0,19.0,Disqualified,2025,Las Vegas,22,Race,False,3.667,3.4,0.0,21.25,24.26,23.93
81,PIA,McLaren,5.0,20.0,Disqualified,2025,Las Vegas,22,Race,False,8.333,6.2,0.2,21.25,24.26,23.93
1,VER,Red Bull Racing,3.0,1.0,Finished,2025,Qatar,23,Race,True,10.0,8.8,0.0,28.86,25.12,24.71
81,PIA,McLaren,1.0,2.0,Finished,2025,Qatar,23,Race,True,14.667,10.0,0.4,28.3,23.35,23.79
55,SAI,Williams,7.0,3.0,Finished,2025,Qatar,23,Race,True,11.333,12.4,0.4,28.66,24.44,24.44
4,NOR,McLaren,2.0,4.0,Finished,2025,Qatar,23,Race,True,13.667,9.4,0.4,28.3,23.35,23.79
12,ANT,Mercedes,5.0,5.0,Finished,2025,Qatar,23,Race,True,3.0,3.6,0.0,30.61,22.58,23.06
63,RUS,Mercedes,4.0,6.0,Finished,2025,Qatar,23,Race,True,3.333,3.2,0.0,30.61,22.58,23.06
14,ALO,Aston Martin,8.0,7.0,Finished,2025,Qatar,23,Race,True,15.0,15.4,0.4,29.83,23.03,24.09
16,LEC,Ferrari,10.0,8.0,Finished,2025,Qatar,23,Race,True,10.333,11.4,0.4,29.92,26.46,25.42
30,LAW,Racing Bulls,12.0,9.0,Finished,2025,Qatar,23,Race,True,9.333,11.0,0.2,28.45,25.55,24.82
22,TSU,Red Bull Racing,15.0,10.0,Finished,2025,Qatar,23,Race,True,4.667,6.8,0.0,28.86,25.12,24.71
23,ALB,Williams,14.0,11.0,Finished,2025,Qatar,23,Race,True,8.0,9.6,0.2,28.66,24.44,24.44
44,HAM,Ferrari,17.0,12.0,Finished,2025,Qatar,23,Race,True,6.667,11.4,0.4,29.92,26.46,25.42
5,BOR,Kick Sauber,19.0,13.0,Finished,2025,Qatar,23,Race,True,14.667,14.4,0.6,28.27,24.35,25.43
43,COL,Alpine,20.0,14.0,Lapped,2025,Qatar,23,Race,True,14.333,13.8,0.0,30.13,23.46,24.09
31,OCO,Haas F1 Team,16.0,15.0,Lapped,2025,Qatar,23,Race,True,10.333,9.2,0.0,35.11,22.93,23.56
10,GAS,Alpine,9.0,16.0,Lapped,2025,Qatar,23,Race,True,14.0,13.4,0.0,30.13,23.46,24.09
18,STR,Aston Martin,18.0,17.0,Retired,2025,Qatar,23,Race,False,12.0,13.2,0.2,29.83,23.03,24.09
6,HAD,Racing Bulls,6.0,18.0,Retired,2025,Qatar,23,Race,False,9.667,8.8,0.0,28.45,25.55,24.82
87,BEA,Haas F1 Team,13.0,19.0,Retired,2025,Qatar,23,Race,False,11.333,10.4,0.0,35.11,22.93,23.56
27,HUL,Kick Sauber,11.0,20.0,Retired,2025,Qatar,23,Race,False,12.333,13.2,0.4,28.27,24.35,25.43
1,VER,Red Bull Racing,1.0,1.0,Finished,2025,Abu Dhabi,24,Race,True,7.667,8.2,0.0,24.31,25.66,25.63
81,PIA,McLaren,3.0,2.0,Finished,2025,Abu Dhabi,24,Race,True,8.667,10.0,0.4,21.42,25.23,24.47
4,NOR,McLaren,2.0,3.0,Finished,2025,Abu Dhabi,24,Race,True,2.667,9.4,0.4,21.42,25.23,24.47
16,LEC,Ferrari,5.0,4.0,Finished,2025,Abu Dhabi,24,Race,True,9.333,10.2,0.2,21.46,27.63,26.62
63,RUS,Mercedes,4.0,5.0,Finished,2025,Abu Dhabi,24,Race,True,4.667,4.0,0.0,22.43,25.13,24.41
14,ALO,Aston Martin,6.0,6.0,Finished,2025,Abu Dhabi,24,Race,True,14.0,13.8,0.4,22.46,24.84,24.6
31,OCO,Haas F1 Team,8.0,7.0,Finished,2025,Abu Dhabi,24,Race,True,14.667,13.0,0.2,22.24,27.08,25.66
44,HAM,Ferrari,16.0,8.0,Finished,2025,Abu Dhabi,24,Race,True,8.0,7.2,0.0,21.46,27.63,26.62
27,HUL,Kick Sauber,18.0,9.0,Finished,2025,Abu Dhabi,24,Race,True,16.667,15.4,0.6,21.69,26.35,25.16
18,STR,Aston Martin,15.0,10.0,Finished,2025,Abu Dhabi,24,Race,True,10.0,11.8,0.4,22.46,24.84,24.6
5,BOR,Kick Sauber,7.0,11.0,Finished,2025,Abu Dhabi,24,Race,True,14.0,13.2,0.4,21.69,26.35,25.16
87,BEA,Haas F1 Team,11.0,12.0,Finished,2025,Abu Dhabi,24,Race,True,13.667,12.0,0.2,22.24,27.08,25.66
55,SAI,Williams,12.0,13.0,Finished,2025,Abu Dhabi,24,Race,True,10.0,9.6,0.2,21.63,26.18,25.2
22,TSU,Red Bull Racing,10.0,14.0,Finished,2025,Abu Dhabi,24,Race,True,4.0,5.0,0.0,24.31,25.66,25.63
12,ANT,Mercedes,14.0,15.0,Finished,2025,Abu Dhabi,24,Race,True,5.333,4.2,0.0,22.43,25.13,24.41
23,ALB,Williams,17.0,16.0,Finished,2025,Abu Dhabi,24,Race,True,9.0,9.6,0.2,21.63,26.18,25.2
6,HAD,Racing Bulls,9.0,17.0,Lapped,2025,Abu Dhabi,24,Race,True,13.667,11.0,0.2,21.92,25.63,25.71
30,LAW,Racing Bulls,13.0,18.0,Lapped,2025,Abu Dhabi,24,Race,True,14.667,12.8,0.2,21.92,25.63,25.71
10,GAS,Alpine,19.0,19.0,Lapped,2025,Abu Dhabi,24,Race,True,15.0,14.6,0.0,22.41,25.91,25.13
43,COL,Alpine,20.0,20.0,Lapped,2025,Abu Dhabi,24,Race,True,16.333,15.4,0.0,22.41,25.91,25.13
